100000 2700
82491 44382 855
82492 56436 606
82493 63289 437
82494 36893 295
82495 3599 625
82496 13260 536
82497 51219 855
82498 66634 956
82499 49741 556
82500 54939 239
82501 12237 216
82502 53984 436
82503 45891 849
82504 45099 312
82505 52584 79
82506 6987 761
82507 21140 450
82508 69889 818
82509 24324 350
82510 27355 473
82511 23342 365
82512 61860 47
82513 27827 24
82514 7339 422
82515 34038 792
82516 28123 409
82517 68802 154
82518 28323 230
82519 54787 386
82520 9744 399
82521 55840 969
82522 826 358
82523 27406 713
82524 70193 82
82525 16825 267
82526 81929 159
82527 54886 325
82528 764 734
82529 36329 984
82530 23470 844
82531 12825 245
82532 42667 599
82533 79904 46
82534 71551 929
82535 11443 658
82536 197 295
82537 81689 755
82538 19562 65
82539 62367 549
82540 65782 933
82541 29435 452
82542 69348 993
82543 30054 230
82544 51763 500
82545 63670 179
82546 61134 630
82547 51688 579
82548 66611 871
82549 4379 136
82550 64211 371
82551 77452 456
82552 80968 695
82553 44424 542
82554 55737 849
82555 63799 807
82556 11293 371
82557 13568 943
82558 72951 816
82559 73842 434
82560 4811 857
82561 8786 92
82562 24149 295
82563 46621 131
82564 32998 964
82565 71668 460
82566 53814 482
82567 72128 755
82568 32181 385
82569 76502 793
82570 76753 986
82571 80788 83
82572 20393 616
82573 70460 919
82574 59865 127
82575 18912 227
82576 43960 309
82577 82534 685
82578 3849 408
82579 25931 589
82580 30824 742
82581 9590 78
82582 48851 697
82583 53318 808
82584 34665 848
82585 42577 914
82586 77153 568
82587 31440 503
82588 14086 411
82589 2148 297
82590 55130 568
82591 81194 480
82592 74009 891
82593 28153 689
82594 69926 902
82595 66842 366
82596 55173 855
82597 4159 362
82598 25512 780
82599 63775 239
82600 18574 156
82601 63783 844
82602 8181 42
82603 71516 602
82604 65584 735
82605 409 526
82606 67754 182
82607 29812 550
82608 17465 556
82609 42123 117
82610 58692 38
82611 36678 35
82612 55928 234
82613 19468 564
82614 4388 568
82615 60133 275
82616 8139 766
82617 25012 40
82618 11851 115
82619 63183 370
82620 71056 850
82621 34499 945
82622 43722 741
82623 66284 82
82624 56444 387
82625 68464 964
82626 77445 108
82627 19044 608
82628 26495 350
82629 2116 322
82630 72713 490
82631 71248 409
82632 46481 850
82633 45059 393
82634 20065 871
82635 59256 860
82636 7398 321
82637 7842 864
82638 54775 881
82639 67954 826
82640 11902 786
82641 28970 585
82642 31196 505
82643 71439 589
82644 29638 297
82645 28631 350
82646 72056 72
82647 42860 898
82648 11496 386
82649 13167 416
82650 58511 820
82651 61100 962
82652 16192 626
82653 254 767
82654 700 838
82655 30128 492
82656 41606 240
82657 66387 839
82658 6863 885
82659 61846 559
82660 6919 400
82661 36608 213
82662 44275 120
82663 72064 749
82664 7267 624
82665 76427 628
82666 24845 389
82667 57746 930
82668 37403 429
82669 75952 96
82670 60214 945
82671 59432 53
82672 25307 854
82673 69214 679
82674 51628 831
82675 38546 294
82676 41747 315
82677 24425 563
82678 46738 849
82679 58756 529
82680 77459 679
82681 29975 822
82682 58810 105
82683 7277 716
82684 4466 465
82685 21782 781
82686 44745 92
82687 55971 915
82688 65423 849
82689 11724 62
82690 71473 522
82691 19668 858
82692 9358 591
82693 82640 529
82694 29367 592
82695 67541 405
82696 41464 473
82697 49016 170
82698 33275 444
82699 28578 918
82700 63051 697
82701 75107 717
82702 25192 549
82703 41619 783
82704 55664 60
82705 36179 888
82706 64130 615
82707 38885 570
82708 12954 997
82709 12475 770
82710 33246 526
82711 4069 566
82712 17580 104
82713 74508 270
82714 33040 371
82715 73254 584
82716 62817 830
82717 2173 143
82718 78120 762
82719 48487 347
82720 8911 299
82721 45002 851
82722 56088 278
82723 43615 976
82724 8971 847
82725 18006 433
82726 64176 794
82727 77350 683
82728 74302 410
82729 47807 413
82730 45478 74
82731 63253 202
82732 42200 955
82733 75477 595
82734 78832 590
82735 23107 687
82736 51685 693
82737 55139 337
82738 53881 99
82739 44288 614
82740 38810 844
82741 54544 254
82742 11104 695
82743 56135 894
82744 36897 42
82745 44839 858
82746 49438 518
82747 8812 178
82748 46879 264
82749 38686 979
82750 9392 715
82751 10897 965
82752 21668 351
82753 61580 661
82754 48874 488
82755 72466 555
82756 82206 147
82757 15317 111
82758 29522 899
82759 60615 72
82760 50507 317
82761 9260 701
82762 4914 114
82763 41479 276
82764 36796 783
82765 46651 974
82766 49941 479
82767 43457 620
82768 55306 598
82769 29622 720
82770 36075 850
82771 14782 173
82772 12852 15
82773 20516 17
82774 56382 406
82775 1794 536
82776 52568 112
82777 29108 190
82778 72866 374
82779 39389 997
82780 4242 489
82781 67551 784
82782 24090 733
82783 82312 711
82784 29774 424
82785 8330 860
82786 33404 945
82787 77361 945
82788 54211 109
82789 53462 967
82790 17781 97
82791 16035 472
82792 25771 992
82793 66991 290
82794 50850 570
82795 37236 559
82796 4536 160
82797 43451 242
82798 19029 790
82799 53616 473
82800 11037 131
82801 54504 996
82802 69936 574
82803 25391 430
82804 13621 485
82805 30871 492
82806 61914 144
82807 11484 576
82808 64991 420
82809 45512 661
82810 64019 603
82811 34737 360
82812 35631 194
82813 53890 942
82814 5903 379
82815 4801 307
82816 60393 394
82817 65765 720
82818 57461 69
82819 32342 55
82820 38622 787
82821 68812 102
82822 39678 226
82823 77743 443
82824 72759 120
82825 81989 731
82826 23352 956
82827 58267 254
82828 20340 238
82829 33213 648
82830 46962 921
82831 47123 284
82832 17673 873
82833 42134 969
82834 14298 80
82835 3432 538
82836 16023 549
82837 30544 589
82838 21954 608
82839 18377 796
82840 39912 421
82841 51263 586
82842 78004 683
82843 79445 740
82844 8565 511
82845 62208 146
82846 44579 57
82847 34227 138
82848 76618 250
82849 82826 242
82850 62615 717
82851 32191 202
82852 74676 717
82853 67827 625
82854 61010 91
82855 9830 299
82856 16589 840
82857 36792 252
82858 46893 209
82859 75575 125
82860 60476 965
82861 69369 800
82862 76259 191
82863 11404 486
82864 66601 254
82865 50853 719
82866 69290 365
82867 32518 240
82868 41378 667
82869 25888 493
82870 35653 4
82871 33057 874
82872 15725 905
82873 16029 516
82874 6669 772
82875 59201 479
82876 75346 229
82877 14199 109
82878 36833 95
82879 31508 593
82880 2697 830
82881 27421 739
82882 21414 163
82883 8685 19
82884 34376 39
82885 20400 606
82886 36388 407
82887 538 745
82888 55658 785
82889 30692 735
82890 45031 952
82891 32069 784
82892 38216 521
82893 15214 788
82894 44243 867
82895 12632 845
82896 24478 711
82897 66456 916
82898 52188 394
82899 81146 34
82900 8641 497
82901 65793 213
82902 79459 478
82903 21009 637
82904 51188 308
82905 69241 367
82906 41883 495
82907 47409 834
82908 33530 211
82909 10572 611
82910 46185 233
82911 24084 317
82912 4365 57
82913 19357 52
82914 80494 65
82915 23633 363
82916 45191 97
82917 81556 242
82918 5912 1
82919 11429 388
82920 45485 658
82921 14915 148
82922 289 159
82923 79903 868
82924 75900 865
82925 59214 356
82926 27751 138
82927 30597 462
82928 1900 799
82929 2755 875
82930 36344 36
82931 12694 336
82932 59299 917
82933 57046 491
82934 4100 813
82935 51550 823
82936 58060 88
82937 58316 324
82938 25983 471
82939 74540 80
82940 32123 549
82941 77402 923
82942 79999 119
82943 3423 723
82944 37663 421
82945 79832 485
82946 76566 207
82947 62555 289
82948 43927 593
82949 36419 105
82950 11010 331
82951 22143 249
82952 10863 751
82953 12598 72
82954 40735 187
82955 51482 843
82956 49679 229
82957 82847 432
82958 47915 881
82959 28461 66
82960 47772 89
82961 12724 629
82962 35371 374
82963 15583 210
82964 45261 411
82965 36563 188
82966 76511 433
82967 11930 2
82968 3876 575
82969 4464 635
82970 45291 141
82971 36168 511
82972 10675 931
82973 34626 537
82974 9629 903
82975 2354 215
82976 61108 815
82977 60198 7
82978 14912 463
82979 16966 353
82980 37119 197
82981 9136 83
82982 30519 983
82983 30217 506
82984 48845 616
82985 40615 967
82986 19092 730
82987 65167 268
82988 34421 419
82989 53224 923
82990 34406 753
82991 66412 141
82992 65300 790
82993 67717 757
82994 77668 119
82995 67826 452
82996 7510 362
82997 41529 35
82998 8266 636
82999 39894 65
83000 25104 887
83001 29285 293
83002 25014 589
83003 70264 581
83004 73410 432
83005 57622 564
83006 3002 633
83007 63413 415
83008 25414 144
83009 74196 865
83010 59601 293
83011 70001 199
83012 49398 270
83013 13249 893
83014 67062 384
83015 43505 670
83016 49108 656
83017 37263 430
83018 30633 323
83019 57681 661
83020 70217 812
83021 70198 770
83022 62149 214
83023 19956 472
83024 4212 518
83025 59061 998
83026 19968 906
83027 34068 7
83028 16671 410
83029 16523 601
83030 35314 66
83031 80305 222
83032 23115 865
83033 70582 100
83034 39101 168
83035 54179 167
83036 6889 306
83037 20895 401
83038 61308 557
83039 20998 315
83040 3325 69
83041 31367 206
83042 50857 401
83043 21427 581
83044 11698 301
83045 63959 407
83046 39235 253
83047 39130 276
83048 38815 584
83049 5157 355
83050 5912 565
83051 42098 412
83052 53908 454
83053 13425 999
83054 30299 270
83055 63145 759
83056 56138 300
83057 74630 278
83058 30211 233
83059 81213 280
83060 8952 241
83061 22799 473
83062 49582 514
83063 52562 346
83064 42255 357
83065 26970 522
83066 14541 866
83067 61717 410
83068 67400 703
83069 62082 710
83070 70196 73
83071 65464 438
83072 60769 492
83073 36732 407
83074 82781 484
83075 77892 620
83076 64564 25
83077 57609 308
83078 57214 616
83079 72451 703
83080 4986 663
83081 29887 635
83082 36018 294
83083 64964 26
83084 29153 293
83085 16692 68
83086 77718 875
83087 59461 240
83088 48911 750
83089 63387 634
83090 15907 902
83091 34940 364
83092 41483 882
83093 6886 642
83094 14783 186
83095 21709 710
83096 68560 709
83097 63459 912
83098 57738 424
83099 71818 194
83100 17419 87
83101 57862 328
83102 560 961
83103 45651 52
83104 50212 966
83105 47341 608
83106 50117 794
83107 40046 737
83108 15215 247
83109 54600 649
83110 24511 590
83111 73639 673
83112 78250 411
83113 62204 448
83114 42213 903
83115 54781 210
83116 82405 858
83117 55685 706
83118 44840 67
83119 73371 238
83120 59382 41
83121 12161 961
83122 58827 773
83123 64758 983
83124 73460 370
83125 75230 554
83126 81163 865
83127 5759 925
83128 4299 238
83129 71603 31
83130 23164 795
83131 18381 982
83132 79126 171
83133 42980 415
83134 37892 755
83135 645 310
83136 14032 248
83137 26431 212
83138 397 550
83139 1908 416
83140 33644 856
83141 34479 638
83142 45156 648
83143 10716 385
83144 10979 57
83145 48202 161
83146 61379 612
83147 71743 519
83148 74275 822
83149 58732 908
83150 19907 877
83151 42972 485
83152 3168 785
83153 66014 776
83154 3591 307
83155 32966 80
83156 71539 931
83157 45367 993
83158 66027 436
83159 16450 899
83160 6469 588
83161 58566 136
83162 23165 535
83163 55472 890
83164 23788 181
83165 33956 531
83166 80783 743
83167 40128 891
83168 30110 440
83169 5176 193
83170 19778 157
83171 65355 393
83172 35041 470
83173 70225 452
83174 34915 837
83175 55796 28
83176 62134 448
83177 10726 718
83178 70181 570
83179 24259 101
83180 26877 386
83181 11110 254
83182 3291 918
83183 13534 358
83184 44734 705
83185 55038 976
83186 1045 261
83187 1942 316
83188 4833 665
83189 72126 492
83190 7752 508
83191 7449 895
83192 43522 490
83193 50910 657
83194 22991 796
83195 5596 663
83196 43182 675
83197 22417 478
83198 75188 843
83199 8041 956
83200 20832 20
83201 70128 612
83202 52618 92
83203 52808 797
83204 33209 878
83205 55389 642
83206 13683 75
83207 9880 795
83208 50751 774
83209 71573 152
83210 49610 800
83211 33188 779
83212 29552 35
83213 80383 542
83214 10447 988
83215 82763 976
83216 18852 217
83217 70585 11
83218 826 988
83219 48130 124
83220 66875 428
83221 41860 503
83222 44224 351
83223 69403 636
83224 66698 827
83225 71801 696
83226 51494 727
83227 14275 892
83228 52276 763
83229 76540 869
83230 45950 104
83231 43112 630
83232 12622 903
83233 3646 840
83234 37395 31
83235 27637 410
83236 59511 882
83237 4589 32
83238 32954 548
83239 14263 359
83240 52118 587
83241 14289 782
83242 72460 578
83243 15077 707
83244 9568 534
83245 22569 750
83246 5920 692
83247 35634 507
83248 37578 772
83249 15608 162
83250 12683 471
83251 79356 994
83252 73249 534
83253 68129 556
83254 59741 498
83255 48138 945
83256 69744 138
83257 38866 513
83258 60770 803
83259 64650 680
83260 50771 334
83261 53226 69
83262 39138 611
83263 76756 792
83264 33462 746
83265 3322 360
83266 19518 169
83267 52776 29
83268 6207 434
83269 65965 530
83270 37262 82
83271 13424 594
83272 43017 98
83273 11008 997
83274 13062 342
83275 77265 861
83276 10636 491
83277 77710 572
83278 4710 986
83279 63492 177
83280 6902 728
83281 15549 961
83282 45140 370
83283 4859 714
83284 28759 330
83285 42150 261
83286 12520 554
83287 40900 89
83288 51295 526
83289 20443 362
83290 39325 66
83291 57683 570
83292 42961 503
83293 65389 476
83294 19688 47
83295 21803 776
83296 60468 82
83297 35537 494
83298 37701 162
83299 78604 22
83300 43339 210
83301 21886 329
83302 8358 257
83303 36782 19
83304 46561 66
83305 58036 855
83306 42579 227
83307 70531 688
83308 45215 449
83309 31614 743
83310 51205 349
83311 67441 137
83312 68419 992
83313 16810 132
83314 57970 635
83315 7687 626
83316 72337 158
83317 12775 523
83318 67574 227
83319 47342 114
83320 41190 456
83321 46248 288
83322 17344 306
83323 57845 831
83324 48130 271
83325 37289 948
83326 32647 704
83327 39400 449
83328 39600 842
83329 11823 960
83330 56173 687
83331 669 950
83332 30349 925
83333 40649 216
83334 57461 282
83335 82852 254
83336 41995 819
83337 61810 712
83338 25920 666
83339 29009 879
83340 6815 472
83341 1128 560
83342 43151 772
83343 38740 807
83344 81001 125
83345 49739 143
83346 17897 608
83347 31160 390
83348 75684 240
83349 3892 848
83350 52081 872
83351 58688 942
83352 31329 333
83353 53783 670
83354 56329 109
83355 63305 276
83356 58896 645
83357 1281 342
83358 15767 63
83359 54560 337
83360 27127 829
83361 19673 374
83362 73016 134
83363 36366 474
83364 62807 23
83365 75363 847
83366 28997 414
83367 7971 163
83368 37188 307
83369 53311 202
83370 9654 423
83371 34996 293
83372 45284 932
83373 53548 304
83374 75160 752
83375 77212 419
83376 82144 895
83377 17871 611
83378 82282 820
83379 30277 167
83380 37616 917
83381 36400 233
83382 81827 390
83383 59241 830
83384 72350 256
83385 78071 467
83386 26157 31
83387 68435 125
83388 13918 32
83389 24699 231
83390 21536 576
83391 47517 350
83392 75663 388
83393 80425 373
83394 5542 719
83395 34433 251
83396 56504 875
83397 43656 791
83398 32286 689
83399 56159 250
83400 17095 32
83401 72546 147
83402 45538 519
83403 55543 471
83404 22119 232
83405 73299 279
83406 33957 649
83407 58139 943
83408 41029 103
83409 30811 920
83410 1926 587
83411 6608 935
83412 27414 288
83413 23623 817
83414 55665 711
83415 59390 959
83416 2165 228
83417 60942 503
83418 13853 720
83419 56194 629
83420 80109 691
83421 16721 534
83422 63509 817
83423 72130 731
83424 778 476
83425 41397 643
83426 71319 142
83427 24096 795
83428 31419 101
83429 35126 173
83430 80637 709
83431 77235 530
83432 68147 122
83433 28358 503
83434 59683 822
83435 13104 873
83436 66874 25
83437 58987 42
83438 25597 516
83439 18768 503
83440 13640 82
83441 15762 844
83442 15872 547
83443 77262 750
83444 39061 122
83445 22242 954
83446 83173 662
83447 44745 899
83448 73326 447
83449 3563 592
83450 24354 109
83451 51248 296
83452 31443 199
83453 79972 280
83454 12621 146
83455 44550 838
83456 46515 409
83457 82532 787
83458 59360 496
83459 76078 626
83460 73493 934
83461 71962 724
83462 14806 597
83463 51839 881
83464 60842 719
83465 53641 293
83466 65665 325
83467 32240 959
83468 9685 83
83469 66667 8
83470 39385 936
83471 44912 843
83472 11484 421
83473 42058 614
83474 22532 441
83475 25723 85
83476 38126 257
83477 52563 676
83478 17977 39
83479 75505 903
83480 19670 489
83481 35028 148
83482 65170 675
83483 73917 857
83484 41760 766
83485 28370 278
83486 81010 689
83487 62084 831
83488 53531 345
83489 52231 944
83490 82066 286
83491 51822 250
83492 41999 456
83493 26908 470
83494 59110 651
83495 12517 959
83496 52013 955
83497 19855 786
83498 71837 515
83499 9324 215
83500 80665 388
83501 15322 618
83502 79115 20
83503 48218 153
83504 64212 577
83505 29875 154
83506 71952 163
83507 79150 468
83508 55805 282
83509 31141 200
83510 47573 275
83511 5468 498
83512 81788 978
83513 1244 835
83514 42367 928
83515 41103 564
83516 18486 663
83517 21020 456
83518 82952 106
83519 47808 118
83520 41302 480
83521 41594 685
83522 2062 747
83523 31267 448
83524 74675 598
83525 57429 289
83526 11569 441
83527 46101 140
83528 68204 668
83529 18011 749
83530 42586 612
83531 56286 9
83532 11958 493
83533 56143 129
83534 32688 677
83535 71120 226
83536 72621 67
83537 70696 151
83538 23926 652
83539 43385 804
83540 60618 412
83541 12828 166
83542 29614 0
83543 58983 869
83544 67040 283
83545 54845 859
83546 71128 866
83547 50609 344
83548 23717 12
83549 35724 348
83550 30599 167
83551 33768 617
83552 20804 176
83553 61770 397
83554 11918 451
83555 59158 85
83556 18723 684
83557 46247 440
83558 3453 361
83559 60181 278
83560 19516 681
83561 12170 352
83562 36176 990
83563 34124 949
83564 31902 193
83565 28625 759
83566 706 89
83567 18493 70
83568 34231 28
83569 67292 247
83570 73053 337
83571 34418 350
83572 28499 642
83573 1034 544
83574 59058 465
83575 54711 611
83576 6934 306
83577 56157 350
83578 78817 359
83579 32390 825
83580 72579 344
83581 20694 497
83582 5172 412
83583 7322 623
83584 2869 582
83585 55264 618
83586 35681 954
83587 73236 527
83588 45750 134
83589 21023 735
83590 82104 787
83591 79455 43
83592 64857 624
83593 28597 167
83594 60583 993
83595 46116 769
83596 21734 537
